accX_mad,gyroX_kurtosis,accY_mean,gyroX_iqr,ci_sma,distance_std,ci_std,distance_mean,gyroZ_skewness,accX_max,gyroY_skewness,accY_min,accX_min,accZ_iqr,distance_sma,gyroX_sma,accZ_sma,distance_iqr,gyroX_mad,gyroX_max,proximity_min,gyroX_min,accX_mean,accX_iqr,gyroZ_maxInds,gyroZ_mad,proximity_kurtosis,accZ_min,gyroZ_kurtosis,accY_skewness,distance_skewness,distance_kurtosis,ci_max,ci_min,proximity_sma,proximity_std,accZ_max,accZ_std,gyroX_std,gyroY_std,proximity_maxInds,proximity_max,ci_iqr,accZ_mad,accY_kurtosis,accZ_skewness,gyroZ_min,gyroZ_max,accY_iqr,accX_sma,ci_mean,gyroX_maxInds,accY_std,gyroY_mean,ci_maxInds,gyroZ_sma,gyroY_kurtosis,gyroX_mean,gyroY_maxInds,accY_mad,accY_max,gyroZ_iqr,gyroY_sma,ci_kurtosis,distance_maxInds,accZ_maxInds,gyroZ_mean,gyroX_skewness,distance_mad,proximity_mad,distance_max,proximity_iqr,distance_min,accZ_kurtosis,accX_maxInds,ci_mad,accZ_mean,accX_skewness,gyroY_iqr,ci_skewness,accY_maxInds,accX_std,gyroY_min,proximity_skewness,accY_sma,gyroY_max,proximity_mean,gyroZ_std,accX_kurtosis,gyroY_mad,control
188.48,-0.94,-125.48,-0.94,0.31,0.55,0.31,0.55,5.27,188.48,11.5,-125.48,188.48,1459.44,0.55,-0.94,1459.44,0.55,-0.94,-0.94,0.56,-0.94,188.48,188.48,5.27,5.27,0.56,1459.44,5.27,-125.48,0.55,0.55,0.31,0.31,0.56,0.56,1459.44,1459.44,-0.94,11.5,0.56,0.56,0.31,1459.44,-125.48,1459.44,5.27,5.27,-125.48,188.48,0.31,-0.94,-125.48,11.5,0.31,5.27,11.5,-0.94,11.5,-125.48,-125.48,5.27,11.5,0.31,0.55,1459.44,5.27,-0.94,0.55,0.56,0.55,0.56,0.55,1459.44,188.48,0.31,1459.44,188.48,11.5,0.31,-125.48,188.48,11.5,0.56,-125.48,11.5,0.56,5.27,188.48,11.5,High
675.58,1.31,1212.48,1.31,0.1,0.1,0.1,0.1,7.14,675.58,20.73,1212.48,675.58,1673.81,0.1,1.31,1673.81,0.1,1.31,1.31,0.17,1.31,675.58,675.58,7.14,7.14,0.17,1673.81,7.14,1212.48,0.1,0.1,0.1,0.1,0.17,0.17,1673.81,1673.81,1.31,20.73,0.17,0.17,0.1,1673.81,1212.48,1673.81,7.14,7.14,1212.48,675.58,0.1,1.31,1212.48,20.73,0.1,7.14,20.73,1.31,20.73,1212.48,1212.48,7.14,20.73,0.1,0.1,1673.81,7.14,1.31,0.1,0.17,0.1,0.17,0.1,1673.81,675.58,0.1,1673.81,675.58,20.73,0.1,1212.48,675.58,20.73,0.17,1212.48,20.73,0.17,7.14,675.58,20.73,High
291.78,-0.33,670.03,-0.33,0.06,0.04,0.06,0.04,0.74,291.78,0.92,670.03,291.78,1793.87,0.04,-0.33,1793.87,0.04,-0.33,-0.33,0.07,-0.33,291.78,291.78,0.74,0.74,0.07,1793.87,0.74,670.03,0.04,0.04,0.06,0.06,0.07,0.07,1793.87,1793.87,-0.33,0.92,0.07,0.07,0.06,1793.87,670.03,1793.87,0.74,0.74,670.03,291.78,0.06,-0.33,670.03,0.92,0.06,0.74,0.92,-0.33,0.92,670.03,670.03,0.74,0.92,0.06,0.04,1793.87,0.74,-0.33,0.04,0.07,0.04,0.07,0.04,1793.87,291.78,0.06,1793.87,291.78,0.92,0.06,670.03,291.78,0.92,0.07,670.03,0.92,0.07,0.74,291.78,0.92,Medium
72.51,-0.27,162.45,-0.27,0.3,0.34,0.3,0.34,-0.51,72.51,-0.51,162.45,72.51,1765.46,0.34,-0.27,1765.46,0.34,-0.27,-0.27,0.44,-0.27,72.51,72.51,-0.51,-0.51,0.44,1765.46,-0.51,162.45,0.34,0.34,0.3,0.3,0.44,0.44,1765.46,1765.46,-0.27,-0.51,0.44,0.44,0.3,1765.46,162.45,1765.46,-0.51,-0.51,162.45,72.51,0.3,-0.27,162.45,-0.51,0.3,-0.51,-0.51,-0.27,-0.51,162.45,162.45,-0.51,-0.51,0.3,0.34,1765.46,-0.51,-0.27,0.34,0.44,0.34,0.44,0.34,1765.46,72.51,0.3,1765.46,72.51,-0.51,0.3,162.45,72.51,-0.51,0.44,162.45,-0.51,0.44,-0.51,72.51,-0.51,High
10.9,-0.57,21.53,-0.57,0.5,0.84,0.5,0.84,-0.57,10.9,-0.78,21.53,10.9,1772.01,0.84,-0.57,1772.01,0.84,-0.57,-0.57,0.81,-0.57,10.9,10.9,-0.57,-0.57,0.81,1772.01,-0.57,21.53,0.84,0.84,0.5,0.5,0.81,0.81,1772.01,1772.01,-0.57,-0.78,0.81,0.81,0.5,1772.01,21.53,1772.01,-0.57,-0.57,21.53,10.9,0.5,-0.57,21.53,-0.78,0.5,-0.57,-0.78,-0.57,-0.78,21.53,21.53,-0.57,-0.78,0.5,0.84,1772.01,-0.57,-0.57,0.84,0.81,0.84,0.81,0.84,1772.01,10.9,0.5,1772.01,10.9,-0.78,0.5,21.53,10.9,-0.78,0.81,21.53,-0.78,0.81,-0.57,10.9,-0.78,High
98.49,1.63,189.8,1.63,0.47,0.93,0.47,0.93,1.14,98.49,2.37,189.8,98.49,1803.63,0.93,1.63,1803.63,0.93,1.63,1.63,0.79,1.63,98.49,98.49,1.14,1.14,0.79,1803.63,1.14,189.8,0.93,0.93,0.47,0.47,0.79,0.79,1803.63,1803.63,1.63,2.37,0.79,0.79,0.47,1803.63,189.8,1803.63,1.14,1.14,189.8,98.49,0.47,1.63,189.8,2.37,0.47,1.14,2.37,1.63,2.37,189.8,189.8,1.14,2.37,0.47,0.93,1803.63,1.14,1.63,0.93,0.79,0.93,0.79,0.93,1803.63,98.49,0.47,1803.63,98.49,2.37,0.47,189.8,98.49,2.37,0.79,189.8,2.37,0.79,1.14,98.49,2.37,High
-110.19,-1.62,367.06,-1.62,0.44,0.47,0.44,0.47,-1.71,-110.19,-4.82,367.06,-110.19,1712.95,0.47,-1.62,1712.95,0.47,-1.62,-1.62,0.79,-1.62,-110.19,-110.19,-1.71,-1.71,0.79,1712.95,-1.71,367.06,0.47,0.47,0.44,0.44,0.79,0.79,1712.95,1712.95,-1.62,-4.82,0.79,0.79,0.44,1712.95,367.06,1712.95,-1.71,-1.71,367.06,-110.19,0.44,-1.62,367.06,-4.82,0.44,-1.71,-4.82,-1.62,-4.82,367.06,367.06,-1.71,-4.82,0.44,0.47,1712.95,-1.71,-1.62,0.47,0.79,0.47,0.79,0.47,1712.95,-110.19,0.44,1712.95,-110.19,-4.82,0.44,367.06,-110.19,-4.82,0.79,367.06,-4.82,0.79,-1.71,-110.19,-4.82,Medium
-626.46,-8.59,-1071.12,-8.59,0.4,0.67,0.4,0.67,-7.98,-626.46,-18.0,-1071.12,-626.46,1485.37,0.67,-8.59,1485.37,0.67,-8.59,-8.59,0.7,-8.59,-626.46,-626.46,-7.98,-7.98,0.7,1485.37,-7.98,-1071.12,0.67,0.67,0.4,0.4,0.7,0.7,1485.37,1485.37,-8.59,-18.0,0.7,0.7,0.4,1485.37,-1071.12,1485.37,-7.98,-7.98,-1071.12,-626.46,0.4,-8.59,-1071.12,-18.0,0.4,-7.98,-18.0,-8.59,-18.0,-1071.12,-1071.12,-7.98,-18.0,0.4,0.67,1485.37,-7.98,-8.59,0.67,0.7,0.67,0.7,0.67,1485.37,-626.46,0.4,1485.37,-626.46,-18.0,0.4,-1071.12,-626.46,-18.0,0.7,-1071.12,-18.0,0.7,-7.98,-626.46,-18.0,Medium
-657.81,-2.09,-1884.27,-2.09,0.43,1.26,0.43,1.26,-1.48,-657.81,-16.07,-1884.27,-657.81,1538.28,1.26,-2.09,1538.28,1.26,-2.09,-2.09,0.66,-2.09,-657.81,-657.81,-1.48,-1.48,0.66,1538.28,-1.48,-1884.27,1.26,1.26,0.43,0.43,0.66,0.66,1538.28,1538.28,-2.09,-16.07,0.66,0.66,0.43,1538.28,-1884.27,1538.28,-1.48,-1.48,-1884.27,-657.81,0.43,-2.09,-1884.27,-16.07,0.43,-1.48,-16.07,-2.09,-16.07,-1884.27,-1884.27,-1.48,-16.07,0.43,1.26,1538.28,-1.48,-2.09,1.26,0.66,1.26,0.66,1.26,1538.28,-657.81,0.43,1538.28,-657.81,-16.07,0.43,-1884.27,-657.81,-16.07,0.66,-1884.27,-16.07,0.66,-1.48,-657.81,-16.07,High
433.22,2.07,457.65,2.07,0.31,0.66,0.31,0.66,5.24,433.22,16.07,457.65,433.22,1219.27,0.66,2.07,1219.27,0.66,2.07,2.07,0.45,2.07,433.22,433.22,5.24,5.24,0.45,1219.27,5.24,457.65,0.66,0.66,0.31,0.31,0.45,0.45,1219.27,1219.27,2.07,16.07,0.45,0.45,0.31,1219.27,457.65,1219.27,5.24,5.24,457.65,433.22,0.31,2.07,457.65,16.07,0.31,5.24,16.07,2.07,16.07,457.65,457.65,5.24,16.07,0.31,0.66,1219.27,5.24,2.07,0.66,0.45,0.66,0.45,0.66,1219.27,433.22,0.31,1219.27,433.22,16.07,0.31,457.65,433.22,16.07,0.45,457.65,16.07,0.45,5.24,433.22,16.07,Very High
758.44,-1.43,1581.67,-1.43,0.32,0.39,0.32,0.39,2.22,758.44,22.59,1581.67,758.44,1121.9,0.39,-1.43,1121.9,0.39,-1.43,-1.43,0.49,-1.43,758.44,758.44,2.22,2.22,0.49,1121.9,2.22,1581.67,0.39,0.39,0.32,0.32,0.49,0.49,1121.9,1121.9,-1.43,22.59,0.49,0.49,0.32,1121.9,1581.67,1121.9,2.22,2.22,1581.67,758.44,0.32,-1.43,1581.67,22.59,0.32,2.22,22.59,-1.43,22.59,1581.67,1581.67,2.22,22.59,0.32,0.39,1121.9,2.22,-1.43,0.39,0.49,0.39,0.49,0.39,1121.9,758.44,0.32,1121.9,758.44,22.59,0.32,1581.67,758.44,22.59,0.49,1581.67,22.59,0.49,2.22,758.44,22.59,Medium
125.36,-1.32,438.99,-1.32,0.48,0.98,0.48,0.98,-2.09,125.36,-4.11,438.99,125.36,1668.1,0.98,-1.32,1668.1,0.98,-1.32,-1.32,0.74,-1.32,125.36,125.36,-2.09,-2.09,0.74,1668.1,-2.09,438.99,0.98,0.98,0.48,0.48,0.74,0.74,1668.1,1668.1,-1.32,-4.11,0.74,0.74,0.48,1668.1,438.99,1668.1,-2.09,-2.09,438.99,125.36,0.48,-1.32,438.99,-4.11,0.48,-2.09,-4.11,-1.32,-4.11,438.99,438.99,-2.09,-4.11,0.48,0.98,1668.1,-2.09,-1.32,0.98,0.74,0.98,0.74,0.98,1668.1,125.36,0.48,1668.1,125.36,-4.11,0.48,438.99,125.36,-4.11,0.74,438.99,-4.11,0.74,-2.09,125.36,-4.11,Low
-143.73,-4.69,226.11,-4.69,0.44,1.2,0.44,1.2,-3.38,-143.73,-3.03,226.11,-143.73,1464.72,1.2,-4.69,1464.72,1.2,-4.69,-4.69,0.73,-4.69,-143.73,-143.73,-3.38,-3.38,0.73,1464.72,-3.38,226.11,1.2,1.2,0.44,0.44,0.73,0.73,1464.72,1464.72,-4.69,-3.03,0.73,0.73,0.44,1464.72,226.11,1464.72,-3.38,-3.38,226.11,-143.73,0.44,-4.69,226.11,-3.03,0.44,-3.38,-3.03,-4.69,-3.03,226.11,226.11,-3.38,-3.03,0.44,1.2,1464.72,-3.38,-4.69,1.2,0.73,1.2,0.73,1.2,1464.72,-143.73,0.44,1464.72,-143.73,-3.03,0.44,226.11,-143.73,-3.03,0.73,226.11,-3.03,0.73,-3.38,-143.73,-3.03,Very High
-331.0,-0.54,-875.94,-0.54,0.43,1.26,0.43,1.26,-5.58,-331.0,-7.79,-875.94,-331.0,961.33,1.26,-0.54,961.33,1.26,-0.54,-0.54,0.72,-0.54,-331.0,-331.0,-5.58,-5.58,0.72,961.33,-5.58,-875.94,1.26,1.26,0.43,0.43,0.72,0.72,961.33,961.33,-0.54,-7.79,0.72,0.72,0.43,961.33,-875.94,961.33,-5.58,-5.58,-875.94,-331.0,0.43,-0.54,-875.94,-7.79,0.43,-5.58,-7.79,-0.54,-7.79,-875.94,-875.94,-5.58,-7.79,0.43,1.26,961.33,-5.58,-0.54,1.26,0.72,1.26,0.72,1.26,961.33,-331.0,0.43,961.33,-331.0,-7.79,0.43,-875.94,-331.0,-7.79,0.72,-875.94,-7.79,0.72,-5.58,-331.0,-7.79,Low
3.34,2.29,-835.97,2.29,0.5,1.1,0.5,1.1,-4.48,3.34,-2.53,-835.97,3.34,1100.62,1.1,2.29,1100.62,1.1,2.29,2.29,0.76,2.29,3.34,3.34,-4.48,-4.48,0.76,1100.62,-4.48,-835.97,1.1,1.1,0.5,0.5,0.76,0.76,1100.62,1100.62,2.29,-2.53,0.76,0.76,0.5,1100.62,-835.97,1100.62,-4.48,-4.48,-835.97,3.34,0.5,2.29,-835.97,-2.53,0.5,-4.48,-2.53,2.29,-2.53,-835.97,-835.97,-4.48,-2.53,0.5,1.1,1100.62,-4.48,2.29,1.1,0.76,1.1,0.76,1.1,1100.62,3.34,0.5,1100.62,3.34,-2.53,0.5,-835.97,3.34,-2.53,0.76,-835.97,-2.53,0.76,-4.48,3.34,-2.53,Medium
-48.65,0.67,1279.24,0.67,0.28,0.45,0.28,0.45,0.24,-48.65,28.9,1279.24,-48.65,839.13,0.45,0.67,839.13,0.45,0.67,0.67,0.4,0.67,-48.65,-48.65,0.24,0.24,0.4,839.13,0.24,1279.24,0.45,0.45,0.28,0.28,0.4,0.4,839.13,839.13,0.67,28.9,0.4,0.4,0.28,839.13,1279.24,839.13,0.24,0.24,1279.24,-48.65,0.28,0.67,1279.24,28.9,0.28,0.24,28.9,0.67,28.9,1279.24,1279.24,0.24,28.9,0.28,0.45,839.13,0.24,0.67,0.45,0.4,0.45,0.4,0.45,839.13,-48.65,0.28,839.13,-48.65,28.9,0.28,1279.24,-48.65,28.9,0.4,1279.24,28.9,0.4,0.24,-48.65,28.9,Medium
-1750.58,6.64,1242.33,6.64,0.02,0.08,0.02,0.08,5.56,-1750.58,38.99,1242.33,-1750.58,608.38,0.08,6.64,608.38,0.08,6.64,6.64,0.02,6.64,-1750.58,-1750.58,5.56,5.56,0.02,608.38,5.56,1242.33,0.08,0.08,0.02,0.02,0.02,0.02,608.38,608.38,6.64,38.99,0.02,0.02,0.02,608.38,1242.33,608.38,5.56,5.56,1242.33,-1750.58,0.02,6.64,1242.33,38.99,0.02,5.56,38.99,6.64,38.99,1242.33,1242.33,5.56,38.99,0.02,0.08,608.38,5.56,6.64,0.08,0.02,0.08,0.02,0.08,608.38,-1750.58,0.02,608.38,-1750.58,38.99,0.02,1242.33,-1750.58,38.99,0.02,1242.33,38.99,0.02,5.56,-1750.58,38.99,Medium
-1808.09,8.18,-617.82,8.18,0.0,0.0,0.0,0.0,12.13,-1808.09,40.05,-617.82,-1808.09,1151.82,0.0,8.18,1151.82,0.0,8.18,8.18,0.0,8.18,-1808.09,-1808.09,12.13,12.13,0.0,1151.82,12.13,-617.82,0.0,0.0,0.0,0.0,0.0,0.0,1151.82,1151.82,8.18,40.05,0.0,0.0,0.0,1151.82,-617.82,1151.82,12.13,12.13,-617.82,-1808.09,0.0,8.18,-617.82,40.05,0.0,12.13,40.05,8.18,40.05,-617.82,-617.82,12.13,40.05,0.0,0.0,1151.82,12.13,8.18,0.0,0.0,0.0,0.0,0.0,1151.82,-1808.09,0.0,1151.82,-1808.09,40.05,0.0,-617.82,-1808.09,40.05,0.0,-617.82,40.05,0.0,12.13,-1808.09,40.05,Medium
720.2,5.3,-1693.21,5.3,0.0,0.0,0.0,0.0,10.1,720.2,31.55,-1693.21,720.2,1391.03,0.0,5.3,1391.03,0.0,5.3,5.3,0.0,5.3,720.2,720.2,10.1,10.1,0.0,1391.03,10.1,-1693.21,0.0,0.0,0.0,0.0,0.0,0.0,1391.03,1391.03,5.3,31.55,0.0,0.0,0.0,1391.03,-1693.21,1391.03,10.1,10.1,-1693.21,720.2,0.0,5.3,-1693.21,31.55,0.0,10.1,31.55,5.3,31.55,-1693.21,-1693.21,10.1,31.55,0.0,0.0,1391.03,10.1,5.3,0.0,0.0,0.0,0.0,0.0,1391.03,720.2,0.0,1391.03,720.2,31.55,0.0,-1693.21,720.2,31.55,0.0,-1693.21,31.55,0.0,10.1,720.2,31.55,High
1223.36,1.8,-1017.93,1.8,0.0,0.0,0.0,0.0,3.41,1223.36,9.3,-1017.93,1223.36,1564.71,0.0,1.8,1564.71,0.0,1.8,1.8,0.0,1.8,1223.36,1223.36,3.41,3.41,0.0,1564.71,3.41,-1017.93,0.0,0.0,0.0,0.0,0.0,0.0,1564.71,1564.71,1.8,9.3,0.0,0.0,0.0,1564.71,-1017.93,1564.71,3.41,3.41,-1017.93,1223.36,0.0,1.8,-1017.93,9.3,0.0,3.41,9.3,1.8,9.3,-1017.93,-1017.93,3.41,9.3,0.0,0.0,1564.71,3.41,1.8,0.0,0.0,0.0,0.0,0.0,1564.71,1223.36,0.0,1564.71,1223.36,9.3,0.0,-1017.93,1223.36,9.3,0.0,-1017.93,9.3,0.0,3.41,1223.36,9.3,High
227.34,-0.15,-161.37,-0.15,0.3,1.13,0.3,1.13,-0.63,227.34,-0.69,-161.37,227.34,1783.68,1.13,-0.15,1783.68,1.13,-0.15,-0.15,0.17,-0.15,227.34,227.34,-0.63,-0.63,0.17,1783.68,-0.63,-161.37,1.13,1.13,0.3,0.3,0.17,0.17,1783.68,1783.68,-0.15,-0.69,0.17,0.17,0.3,1783.68,-161.37,1783.68,-0.63,-0.63,-161.37,227.34,0.3,-0.15,-161.37,-0.69,0.3,-0.63,-0.69,-0.15,-0.69,-161.37,-161.37,-0.63,-0.69,0.3,1.13,1783.68,-0.63,-0.15,1.13,0.17,1.13,0.17,1.13,1783.68,227.34,0.3,1783.68,227.34,-0.69,0.3,-161.37,227.34,-0.69,0.17,-161.37,-0.69,0.17,-0.63,227.34,-0.69,Medium
688.88,6.82,265.02,6.82,0.62,2.34,0.62,2.34,1.85,688.88,13.11,265.02,688.88,1726.89,2.34,6.82,1726.89,2.34,6.82,6.82,0.42,6.82,688.88,688.88,1.85,1.85,0.42,1726.89,1.85,265.02,2.34,2.34,0.62,0.62,0.42,0.42,1726.89,1726.89,6.82,13.11,0.42,0.42,0.62,1726.89,265.02,1726.89,1.85,1.85,265.02,688.88,0.62,6.82,265.02,13.11,0.62,1.85,13.11,6.82,13.11,265.02,265.02,1.85,13.11,0.62,2.34,1726.89,1.85,6.82,2.34,0.42,2.34,0.42,2.34,1726.89,688.88,0.62,1726.89,688.88,13.11,0.62,265.02,688.88,13.11,0.42,265.02,13.11,0.42,1.85,688.88,13.11,Very Low
450.12,0.38,537.6,0.38,0.54,1.92,0.54,1.92,-1.86,450.12,3.88,537.6,450.12,1485.32,1.92,0.38,1485.32,1.92,0.38,0.38,0.57,0.38,450.12,450.12,-1.86,-1.86,0.57,1485.32,-1.86,537.6,1.92,1.92,0.54,0.54,0.57,0.57,1485.32,1485.32,0.38,3.88,0.57,0.57,0.54,1485.32,537.6,1485.32,-1.86,-1.86,537.6,450.12,0.54,0.38,537.6,3.88,0.54,-1.86,3.88,0.38,3.88,537.6,537.6,-1.86,3.88,0.54,1.92,1485.32,-1.86,0.38,1.92,0.57,1.92,0.57,1.92,1485.32,450.12,0.54,1485.32,450.12,3.88,0.54,537.6,450.12,3.88,0.57,537.6,3.88,0.57,-1.86,450.12,3.88,Very Low
-174.16,-6.46,0.05,-6.46,0.41,1.3,0.41,1.3,-4.96,-174.16,-8.29,0.05,-174.16,1478.18,1.3,-6.46,1478.18,1.3,-6.46,-6.46,0.71,-6.46,-174.16,-174.16,-4.96,-4.96,0.71,1478.18,-4.96,0.05,1.3,1.3,0.41,0.41,0.71,0.71,1478.18,1478.18,-6.46,-8.29,0.71,0.71,0.41,1478.18,0.05,1478.18,-4.96,-4.96,0.05,-174.16,0.41,-6.46,0.05,-8.29,0.41,-4.96,-8.29,-6.46,-8.29,0.05,0.05,-4.96,-8.29,0.41,1.3,1478.18,-4.96,-6.46,1.3,0.71,1.3,0.71,1.3,1478.18,-174.16,0.41,1478.18,-174.16,-8.29,0.41,0.05,-174.16,-8.29,0.71,0.05,-8.29,0.71,-4.96,-174.16,-8.29,Medium
-229.33,0.52,-457.79,0.52,0.38,1.28,0.38,1.28,-1.82,-229.33,-6.29,-457.79,-229.33,1491.62,1.28,0.52,1491.62,1.28,0.52,0.52,0.72,0.52,-229.33,-229.33,-1.82,-1.82,0.72,1491.62,-1.82,-457.79,1.28,1.28,0.38,0.38,0.72,0.72,1491.62,1491.62,0.52,-6.29,0.72,0.72,0.38,1491.62,-457.79,1491.62,-1.82,-1.82,-457.79,-229.33,0.38,0.52,-457.79,-6.29,0.38,-1.82,-6.29,0.52,-6.29,-457.79,-457.79,-1.82,-6.29,0.38,1.28,1491.62,-1.82,0.52,1.28,0.72,1.28,0.72,1.28,1491.62,-229.33,0.38,1491.62,-229.33,-6.29,0.38,-457.79,-229.33,-6.29,0.72,-457.79,-6.29,0.72,-1.82,-229.33,-6.29,Low
-763.19,-5.55,-333.55,-5.55,0.46,1.19,0.46,1.19,-4.38,-763.19,-15.6,-333.55,-763.19,1263.49,1.19,-5.55,1263.49,1.19,-5.55,-5.55,0.73,-5.55,-763.19,-763.19,-4.38,-4.38,0.73,1263.49,-4.38,-333.55,1.19,1.19,0.46,0.46,0.73,0.73,1263.49,1263.49,-5.55,-15.6,0.73,0.73,0.46,1263.49,-333.55,1263.49,-4.38,-4.38,-333.55,-763.19,0.46,-5.55,-333.55,-15.6,0.46,-4.38,-15.6,-5.55,-15.6,-333.55,-333.55,-4.38,-15.6,0.46,1.19,1263.49,-4.38,-5.55,1.19,0.73,1.19,0.73,1.19,1263.49,-763.19,0.46,1263.49,-763.19,-15.6,0.46,-333.55,-763.19,-15.6,0.73,-333.55,-15.6,0.73,-4.38,-763.19,-15.6,Very Low
-606.55,-4.56,-78.37,-4.56,0.52,0.66,0.52,0.66,0.76,-606.55,-4.24,-78.37,-606.55,1410.79,0.66,-4.56,1410.79,0.66,-4.56,-4.56,0.85,-4.56,-606.55,-606.55,0.76,0.76,0.85,1410.79,0.76,-78.37,0.66,0.66,0.52,0.52,0.85,0.85,1410.79,1410.79,-4.56,-4.24,0.85,0.85,0.52,1410.79,-78.37,1410.79,0.76,0.76,-78.37,-606.55,0.52,-4.56,-78.37,-4.24,0.52,0.76,-4.24,-4.56,-4.24,-78.37,-78.37,0.76,-4.24,0.52,0.66,1410.79,0.76,-4.56,0.66,0.85,0.66,0.85,0.66,1410.79,-606.55,0.52,1410.79,-606.55,-4.24,0.52,-78.37,-606.55,-4.24,0.85,-78.37,-4.24,0.85,0.76,-606.55,-4.24,Very Low
-108.41,1.0,28.54,1.0,0.46,0.6,0.46,0.6,4.15,-108.41,3.2,28.54,-108.41,1683.31,0.6,1.0,1683.31,0.6,1.0,1.0,0.87,1.0,-108.41,-108.41,4.15,4.15,0.87,1683.31,4.15,28.54,0.6,0.6,0.46,0.46,0.87,0.87,1683.31,1683.31,1.0,3.2,0.87,0.87,0.46,1683.31,28.54,1683.31,4.15,4.15,28.54,-108.41,0.46,1.0,28.54,3.2,0.46,4.15,3.2,1.0,3.2,28.54,28.54,4.15,3.2,0.46,0.6,1683.31,4.15,1.0,0.6,0.87,0.6,0.87,0.6,1683.31,-108.41,0.46,1683.31,-108.41,3.2,0.46,28.54,-108.41,3.2,0.87,28.54,3.2,0.87,4.15,-108.41,3.2,Very Low
427.53,6.12,-27.67,6.12,0.39,0.79,0.39,0.79,2.03,427.53,8.56,-27.67,427.53,1482.83,0.79,6.12,1482.83,0.79,6.12,6.12,0.82,6.12,427.53,427.53,2.03,2.03,0.82,1482.83,2.03,-27.67,0.79,0.79,0.39,0.39,0.82,0.82,1482.83,1482.83,6.12,8.56,0.82,0.82,0.39,1482.83,-27.67,1482.83,2.03,2.03,-27.67,427.53,0.39,6.12,-27.67,8.56,0.39,2.03,8.56,6.12,8.56,-27.67,-27.67,2.03,8.56,0.39,0.79,1482.83,2.03,6.12,0.79,0.82,0.79,0.82,0.79,1482.83,427.53,0.39,1482.83,427.53,8.56,0.39,-27.67,427.53,8.56,0.82,-27.67,8.56,0.82,2.03,427.53,8.56,Medium
709.05,7.16,468.97,7.16,0.36,0.97,0.36,0.97,-2.35,709.05,11.35,468.97,709.05,1367.16,0.97,7.16,1367.16,0.97,7.16,7.16,0.66,7.16,709.05,709.05,-2.35,-2.35,0.66,1367.16,-2.35,468.97,0.97,0.97,0.36,0.36,0.66,0.66,1367.16,1367.16,7.16,11.35,0.66,0.66,0.36,1367.16,468.97,1367.16,-2.35,-2.35,468.97,709.05,0.36,7.16,468.97,11.35,0.36,-2.35,11.35,7.16,11.35,468.97,468.97,-2.35,11.35,0.36,0.97,1367.16,-2.35,7.16,0.97,0.66,0.97,0.66,0.97,1367.16,709.05,0.36,1367.16,709.05,11.35,0.36,468.97,709.05,11.35,0.66,468.97,11.35,0.66,-2.35,709.05,11.35,Medium
-112.08,-2.57,83.05,-2.57,0.47,1.73,0.47,1.73,-11.3,-112.08,-7.58,83.05,-112.08,1739.05,1.73,-2.57,1739.05,1.73,-2.57,-2.57,0.5,-2.57,-112.08,-112.08,-11.3,-11.3,0.5,1739.05,-11.3,83.05,1.73,1.73,0.47,0.47,0.5,0.5,1739.05,1739.05,-2.57,-7.58,0.5,0.5,0.47,1739.05,83.05,1739.05,-11.3,-11.3,83.05,-112.08,0.47,-2.57,83.05,-7.58,0.47,-11.3,-7.58,-2.57,-7.58,83.05,83.05,-11.3,-7.58,0.47,1.73,1739.05,-11.3,-2.57,1.73,0.5,1.73,0.5,1.73,1739.05,-112.08,0.47,1739.05,-112.08,-7.58,0.47,83.05,-112.08,-7.58,0.5,83.05,-7.58,0.5,-11.3,-112.08,-7.58,High
-588.92,-1.29,-546.49,-1.29,0.63,2.52,0.63,2.52,-8.68,-588.92,-12.32,-546.49,-588.92,1941.04,2.52,-1.29,1941.04,2.52,-1.29,-1.29,0.44,-1.29,-588.92,-588.92,-8.68,-8.68,0.44,1941.04,-8.68,-546.49,2.52,2.52,0.63,0.63,0.44,0.44,1941.04,1941.04,-1.29,-12.32,0.44,0.44,0.63,1941.04,-546.49,1941.04,-8.68,-8.68,-546.49,-588.92,0.63,-1.29,-546.49,-12.32,0.63,-8.68,-12.32,-1.29,-12.32,-546.49,-546.49,-8.68,-12.32,0.63,2.52,1941.04,-8.68,-1.29,2.52,0.44,2.52,0.44,2.52,1941.04,-588.92,0.63,1941.04,-588.92,-12.32,0.63,-546.49,-588.92,-12.32,0.44,-546.49,-12.32,0.44,-8.68,-588.92,-12.32,High
-1207.61,-4.46,511.17,-4.46,0.63,2.53,0.63,2.53,-8.73,-1207.61,-28.8,511.17,-1207.61,1650.63,2.53,-4.46,1650.63,2.53,-4.46,-4.46,0.44,-4.46,-1207.61,-1207.61,-8.73,-8.73,0.44,1650.63,-8.73,511.17,2.53,2.53,0.63,0.63,0.44,0.44,1650.63,1650.63,-4.46,-28.8,0.44,0.44,0.63,1650.63,511.17,1650.63,-8.73,-8.73,511.17,-1207.61,0.63,-4.46,511.17,-28.8,0.63,-8.73,-28.8,-4.46,-28.8,511.17,511.17,-8.73,-28.8,0.63,2.53,1650.63,-8.73,-4.46,2.53,0.44,2.53,0.44,2.53,1650.63,-1207.61,0.63,1650.63,-1207.61,-28.8,0.63,511.17,-1207.61,-28.8,0.44,511.17,-28.8,0.44,-8.73,-1207.61,-28.8,Low
