accX_mad,gyroX_kurtosis,accY_mean,gyroX_iqr,ci_sma,distance_std,ci_std,distance_mean,gyroZ_skewness,accX_max,gyroY_skewness,accY_min,accX_min,accZ_iqr,distance_sma,gyroX_sma,accZ_sma,distance_iqr,gyroX_mad,gyroX_max,proximity_min,gyroX_min,accX_mean,accX_iqr,gyroZ_maxInds,gyroZ_mad,proximity_kurtosis,accZ_min,gyroZ_kurtosis,accY_skewness,distance_skewness,distance_kurtosis,ci_max,ci_min,proximity_sma,proximity_std,accZ_max,accZ_std,gyroX_std,gyroY_std,proximity_maxInds,proximity_max,ci_iqr,accZ_mad,accY_kurtosis,accZ_skewness,gyroZ_min,gyroZ_max,accY_iqr,accX_sma,ci_mean,gyroX_maxInds,accY_std,gyroY_mean,ci_maxInds,gyroZ_sma,gyroY_kurtosis,gyroX_mean,gyroY_maxInds,accY_mad,accY_max,gyroZ_iqr,gyroY_sma,ci_kurtosis,distance_maxInds,accZ_maxInds,gyroZ_mean,gyroX_skewness,distance_mad,proximity_mad,distance_max,proximity_iqr,distance_min,accZ_kurtosis,accX_maxInds,ci_mad,accZ_mean,accX_skewness,gyroY_iqr,ci_skewness,accY_maxInds,accX_std,gyroY_min,proximity_skewness,accY_sma,gyroY_max,proximity_mean,gyroZ_std,accX_kurtosis,gyroY_mad,activity
452.0,1.01,244.18,26.5,0.11,0.28,0.12,0.72,1.25,6309.0,0.95,-4324.0,-4511.0,2134.5,0.17,0.47,451.89,0.36,13.0,95.0,0.0,-94.0,802.27,1031.5,11.0,9.0,26.45,-11401.0,5.04,0.85,-0.6,0.58,0.66,0.0,0.19,0.14,9714.0,3822.18,31.51,50.15,7.0,1.0,0.13,1040.0,1.02,-0.63,-59.0,107.0,3065.5,614.23,0.47,5.0,2520.99,1.97,16.0,-3.57,0.82,0.61,1.0,1563.0,8834.0,19.0,1.51,3.23,5.0,12.0,-4.66,-0.21,0.14,0.03,1.14,0.09,0.0,1.76,6.0,0.06,590.22,0.99,33.5,-1.41,2.0,1580.66,-128.0,-4.75,186.95,138.0,0.82,24.47,3.23,16.0,High
1529.0,-0.17,1634.48,49.0,0.1,0.37,0.2,0.7,1.0,6309.0,0.21,-4324.0,-11386.0,5160.0,0.16,4.45,255.56,0.38,25.0,95.0,0.0,-94.0,-453.26,3074.0,12.0,16.0,2.16,-11401.0,2.42,-0.12,-0.89,-0.42,0.66,0.0,0.16,0.29,9714.0,4139.16,36.21,55.5,7.0,1.0,0.22,2400.0,-0.62,-0.31,-59.0,107.0,3890.5,-348.84,0.43,4.0,2960.41,22.59,5.0,0.89,-0.48,5.78,2.0,1915.0,8834.0,28.5,17.39,0.41,6.0,12.0,1.16,-0.28,0.2,0.04,1.14,0.08,0.0,0.52,1.0,0.06,332.05,-0.4,76.5,-1.31,1.0,2732.83,-128.0,-1.96,1257.95,138.0,0.71,29.82,1.9,34.0,High
1612.0,1.59,1963.94,40.0,0.07,0.4,0.28,0.39,1.27,6500.0,0.23,-4869.0,-11386.0,4656.5,0.09,5.43,262.67,0.82,21.0,131.0,0.0,-81.0,-1370.42,3365.5,1.0,12.0,-1.96,-6727.0,4.16,-0.26,0.16,-1.77,0.81,0.0,0.1,0.42,7597.0,3393.03,32.47,49.03,5.0,0.99,0.53,1907.0,0.5,0.14,-48.0,107.0,2172.5,-1049.23,0.28,4.0,2064.33,12.09,5.0,-0.42,-0.2,7.09,3.0,1005.0,6756.0,25.5,9.26,-1.57,4.0,8.0,-0.54,0.54,0.44,0.1,0.95,0.82,0.0,-0.38,3.0,0.33,343.07,0.04,61.5,0.16,1.0,3329.78,-105.0,-0.11,1503.64,118.0,0.45,23.25,0.38,29.0,High
2661.0,1.64,648.58,40.0,0.05,0.77,0.31,0.33,-0.16,6500.0,0.19,-4869.0,-9720.0,6284.5,0.08,2.16,233.8,0.5,21.0,131.0,0.0,-81.0,-1040.03,5134.5,3.0,18.0,-0.87,-7582.0,-0.0,-0.4,3.15,9.28,0.81,0.0,0.06,0.39,7597.0,4033.73,33.15,48.73,5.0,0.99,0.51,3218.0,-0.28,-0.15,-82.0,47.0,2603.0,-788.07,0.2,20.0,1904.84,1.64,5.0,-5.23,-0.53,2.86,2.0,1312.0,4296.0,35.5,1.24,-0.9,4.0,8.0,-6.9,0.66,0.0,0.0,3.51,0.66,0.0,-0.9,7.0,0.0,308.55,-0.04,65.0,0.95,10.0,3698.53,-105.0,1.02,491.45,108.0,0.25,22.75,-0.77,31.0,High
2230.5,0.71,436.99,35.5,0.07,0.77,0.28,0.58,-0.42,4806.0,-0.61,-3697.0,-7726.0,5512.0,0.13,2.38,130.54,0.7,17.5,90.0,0.0,-81.0,-1152.06,4428.25,3.0,13.5,-1.83,-7582.0,1.36,-0.34,2.48,6.42,0.79,0.0,0.11,0.41,7010.0,3583.62,27.96,46.93,3.0,0.93,0.55,2757.0,-0.45,-0.2,-82.0,56.0,2572.0,-889.95,0.33,18.0,1728.46,9.1,4.0,-1.43,0.91,3.08,11.0,1284.0,3744.0,28.0,7.03,-1.56,25.0,12.0,-1.85,-0.07,0.2,0.05,3.51,0.85,0.0,-0.79,7.0,0.24,168.99,0.02,68.25,-0.07,2.0,3062.77,-169.0,-0.32,337.57,107.0,0.5,21.03,-0.74,34.5,High
1050.0,1.97,302.58,27.0,0.08,0.09,0.14,0.66,1.47,4341.0,-0.9,-2686.0,-4430.0,2499.0,0.14,4.25,375.07,0.13,13.0,90.0,0.82,-81.0,-1128.5,2073.0,6.0,5.0,2.99,-5404.0,3.87,0.21,-0.73,2.14,0.66,0.1,0.18,0.02,6608.0,2436.36,24.19,38.48,7.0,0.93,0.21,1316.0,0.17,-0.14,-25.0,56.0,1467.0,-891.88,0.38,8.0,1260.92,0.36,4.0,-1.67,2.59,5.38,2.0,495.0,3639.0,11.5,0.28,-0.9,7.0,7.0,-2.12,-0.35,0.06,0.02,0.82,0.03,0.33,0.33,8.0,0.11,474.58,0.91,42.0,-0.12,1.0,2034.03,-169.0,0.94,239.13,74.0,0.85,12.46,0.63,21.0,High
777.0,1.28,431.66,27.5,0.07,0.65,0.17,0.77,1.0,5577.0,0.36,-3078.0,-5384.0,2225.5,0.18,4.64,455.26,0.22,14.0,51.0,0.0,-80.0,-962.31,1734.0,1.0,7.0,1.64,-7111.0,1.81,0.94,1.99,5.35,0.68,0.0,0.16,0.29,6558.0,2649.01,25.61,35.92,3.0,0.98,0.16,1281.0,2.22,-0.25,-25.0,51.0,1023.0,-740.62,0.3,3.0,1358.5,-4.52,13.0,0.32,0.66,6.03,2.0,438.0,5258.0,15.0,-3.48,-0.13,9.0,14.0,0.42,-0.86,0.11,0.02,3.49,0.21,0.0,0.64,2.0,0.09,591.53,1.1,36.5,0.05,6.0,2198.96,-93.0,-1.76,332.22,103.0,0.71,12.46,1.46,19.0,High
1318.0,1.98,553.16,23.5,0.09,0.75,0.28,0.58,0.75,5577.0,-0.11,-3078.0,-6326.0,2692.0,0.14,1.89,449.24,0.75,11.0,48.0,0.0,-80.0,-1138.16,2221.0,1.0,8.0,-1.4,-7111.0,1.18,0.62,1.76,3.28,0.83,0.0,0.14,0.4,9443.0,2997.64,23.45,36.05,5.0,1.0,0.57,1187.0,2.21,0.12,-25.0,51.0,1049.0,-858.0,0.35,3.0,1345.41,5.45,11.0,-1.03,0.67,2.51,3.0,534.0,5258.0,16.0,4.11,-1.32,11.0,14.0,-1.37,-0.95,0.45,0.18,3.49,0.88,0.0,0.54,8.0,0.33,595.93,0.66,28.5,0.05,7.0,2546.11,-93.0,-0.59,417.0,103.0,0.58,13.67,0.41,15.0,High
1818.0,1.92,227.41,32.0,0.08,0.43,0.26,0.49,-0.58,9747.0,-0.65,-6016.0,-6326.0,2805.5,0.11,1.16,405.21,0.79,16.0,108.0,0.0,-84.0,-104.9,3826.5,10.0,7.0,-0.16,-9208.0,1.17,-1.24,0.75,0.95,0.83,0.0,0.15,0.36,9443.0,3146.51,30.41,36.93,4.0,1.0,0.32,1509.0,4.18,-0.04,-55.0,28.0,1132.0,-81.16,0.37,3.0,1362.38,-7.06,8.0,-6.98,0.88,1.5,1.0,546.0,3161.0,16.0,-5.46,-1.01,4.0,6.0,-9.03,0.53,0.44,0.06,1.94,0.1,0.0,1.28,1.0,0.2,523.73,0.73,44.0,0.02,5.0,3201.25,-131.0,-1.27,175.95,88.0,0.68,13.04,0.21,18.0,Very High
3194.0,0.88,265.51,49.75,0.09,0.25,0.18,0.64,1.3,9747.0,0.62,-7596.0,-9234.0,5212.25,0.14,1.41,24.42,0.25,24.5,108.0,0.0,-143.0,-632.07,5963.75,2.0,10.5,13.57,-10031.0,3.96,-1.18,-0.59,0.34,0.74,0.0,0.18,0.19,8499.0,4128.47,40.51,54.92,12.0,0.95,0.26,2640.0,1.72,-0.24,-78.0,107.0,2361.0,-493.49,0.4,4.0,2004.99,-1.47,29.0,-4.67,1.51,1.81,9.0,1227.0,3161.0,20.75,-1.15,-0.35,8.0,6.0,-5.98,-0.05,0.13,0.03,1.01,0.07,0.0,-0.39,1.0,0.13,31.27,-0.14,68.5,-0.05,6.0,4362.44,-146.0,-3.81,207.3,192.0,0.81,25.7,-0.68,31.5,High
2880.0,1.84,424.46,47.0,0.11,0.24,0.17,0.64,1.02,8518.0,0.72,-7596.0,-9234.0,6859.0,0.14,2.74,70.66,0.2,22.0,149.0,0.0,-143.0,-943.22,5724.0,3.0,12.0,13.75,-10031.0,2.5,-0.94,-0.88,0.77,0.74,0.0,0.18,0.19,8499.0,4470.51,40.39,59.28,11.0,0.95,0.16,3111.0,1.7,-0.24,-78.0,107.0,2492.0,-737.52,0.52,8.0,1947.87,5.2,29.0,-2.6,0.8,3.51,9.0,1268.0,4112.0,26.5,4.06,1.84,5.0,7.0,-3.32,0.26,0.11,0.02,1.04,0.06,0.0,-0.82,8.0,0.08,90.37,-0.11,70.5,-1.41,7.0,4415.66,-146.0,-3.84,331.89,192.0,0.81,26.92,-0.81,36.0,Very High
2790.0,1.99,490.82,39.5,0.11,0.5,0.25,0.65,0.07,8518.0,0.67,-4250.0,-8996.0,5650.5,0.15,0.19,251.75,0.39,21.0,149.0,0.0,-82.0,-403.27,5565.0,3.0,17.0,0.19,-8819.0,-0.59,-0.38,1.21,2.18,0.81,0.0,0.15,0.34,8078.0,4143.25,36.61,52.52,6.0,0.95,0.18,2896.0,-0.05,-0.2,-54.0,56.0,2279.5,-312.01,0.47,25.0,1699.19,-5.47,6.0,-0.36,0.7,0.24,8.0,1136.0,4112.0,36.5,-4.23,-0.26,7.0,6.0,-0.47,0.86,0.26,0.05,2.16,0.2,0.0,-0.78,8.0,0.09,325.39,0.05,67.0,-0.99,10.0,3961.67,-109.0,-1.4,379.74,178.0,0.67,22.91,-0.65,34.0,High
1593.0,0.4,485.65,34.0,0.08,0.5,0.25,0.57,0.39,5206.0,0.15,-4250.0,-8240.0,3824.0,0.12,-1.11,94.98,0.25,17.0,83.0,0.0,-82.0,-960.1,3166.0,12.0,14.0,-0.21,-8052.0,-0.19,-0.57,1.78,3.77,0.81,0.0,0.14,0.36,8078.0,3083.84,29.66,39.82,4.0,0.94,0.3,1930.0,0.05,-0.1,-44.0,56.0,2031.5,-758.79,0.37,8.0,1501.07,-2.9,10.0,-1.26,0.87,-1.41,2.0,1024.0,3609.0,26.5,-2.3,-0.85,13.0,9.0,-1.59,-0.16,0.09,0.02,2.16,0.31,0.0,0.03,12.0,0.17,120.18,-0.21,48.0,-0.03,11.0,2928.96,-109.0,-1.27,383.82,138.0,0.67,20.17,-0.2,25.0,Very High
1824.0,0.96,86.8,43.5,0.05,0.3,0.23,0.34,0.7,8738.0,0.64,-6700.0,-12607.0,4549.5,0.08,10.35,-92.96,0.62,22.0,152.0,0.0,-112.0,-1096.33,3667.5,14.0,13.0,-1.88,-11652.0,2.39,-0.48,-0.19,-1.8,0.87,0.0,0.11,0.43,7645.0,3795.69,42.9,57.28,4.0,0.92,0.4,2296.0,0.81,-0.43,-72.0,105.0,2725.0,-857.24,0.23,3.0,2232.35,12.48,4.0,-3.61,0.02,13.24,2.0,1325.0,6779.0,27.5,9.76,-0.54,4.0,14.0,-4.61,0.13,0.2,0.04,0.7,0.87,0.0,0.2,1.0,0.25,-118.88,-0.2,71.5,0.52,12.0,3524.85,-122.0,-0.34,67.87,170.0,0.51,26.5,1.17,35.0,Very High
1169.0,1.99,-585.1,34.75,0.02,0.2,0.2,0.09,0.6,8738.0,0.77,-6700.0,-12607.0,2123.0,0.02,9.84,-261.61,0.0,16.5,152.0,0.0,-112.0,-1733.05,2329.5,13.0,9.0,1.45,-11652.0,3.24,0.2,2.0,2.28,0.87,0.0,0.04,0.33,7645.0,3453.29,39.64,55.24,3.0,0.91,0.0,1069.0,1.34,-0.38,-72.0,105.0,2038.0,-1290.94,0.08,1.0,2108.74,12.6,3.0,-1.9,0.42,13.21,1.0,934.5,6779.0,19.5,9.38,4.75,3.0,15.0,-2.55,0.41,0.0,0.0,0.69,0.0,0.0,1.3,2.0,0.0,-351.21,0.17,53.5,2.42,35.0,3248.4,-122.0,1.86,-435.84,170.0,0.14,25.26,2.5,25.5,Very High
446.0,0.47,-600.57,14.0,0.0,0.0,0.0,0.0,0.5,1046.0,-0.82,-2174.0,-2905.0,699.5,0.0,-0.41,-170.16,0.0,7.0,27.0,0.0,-40.0,-1121.5,960.0,2.0,2.0,-3.0,-1655.0,1.58,0.16,0.0,-3.0,0.0,0.0,0.0,0.0,1014.0,557.11,11.56,13.69,0.0,0.0,0.0,311.0,0.9,-0.41,-18.0,16.0,714.0,-832.63,0.0,3.0,658.99,-1.55,0.0,-2.35,2.69,-0.55,2.0,306.0,1735.0,5.0,-1.15,-3.0,0.0,22.0,-3.17,-0.46,0.0,0.0,0.0,0.0,0.0,-0.23,1.0,0.0,-229.2,-0.21,9.0,0.0,6.0,820.18,-54.0,0.0,-445.88,33.0,0.0,5.65,-0.07,5.0,Low
132.0,0.16,-388.59,12.5,0.0,0.0,0.0,0.0,-0.15,503.0,0.54,-1099.0,-1837.0,323.0,0.0,1.3,-110.84,0.0,6.0,25.0,0.0,-27.0,-743.97,262.0,8.0,1.0,-3.0,-1271.0,3.02,0.09,0.0,-3.0,0.0,0.0,0.0,0.0,827.0,359.96,10.24,6.23,0.0,0.0,0.0,155.0,1.85,-0.67,-15.0,8.0,163.0,-546.82,0.0,3.0,227.86,0.58,0.0,-2.56,1.87,1.77,24.0,83.0,343.0,2.0,0.42,-3.0,0.0,13.0,-3.48,-0.2,0.0,0.0,0.0,0.0,0.0,1.16,2.0,0.0,-150.8,1.05,6.0,0.0,26.0,327.74,-17.0,0.0,-285.61,23.0,0.0,3.27,3.5,3.0,Very Low
136.0,0.71,-485.76,12.0,0.01,0.23,0.13,0.05,0.38,156.0,0.56,-1099.0,-1332.0,402.5,0.01,0.65,-46.56,0.0,6.0,25.0,0.0,-29.0,-711.46,263.5,9.0,1.0,22.54,-1271.0,3.96,0.11,4.96,22.57,0.77,0.0,0.01,0.14,827.0,327.35,9.91,5.36,2.0,0.73,0.0,185.0,0.41,-0.69,-13.0,8.0,238.5,-517.75,0.03,2.0,199.24,1.2,2.0,-2.72,1.04,0.89,5.0,116.0,14.0,2.0,0.87,24.0,2.0,2.0,-3.73,-0.03,0.0,0.0,1.26,0.0,0.0,1.12,19.0,0.0,-63.99,0.37,5.5,5.06,26.0,231.59,-13.0,4.95,-353.5,18.0,0.03,2.8,1.38,3.0,Low
180.0,6.17,-799.76,13.0,0.07,0.6,0.29,0.54,-2.03,5500.0,-3.32,-5711.0,-5088.0,724.0,0.13,-0.91,-33.22,1.21,7.0,128.0,0.0,-85.0,-931.48,404.5,5.0,2.0,-1.95,-5607.0,9.02,0.13,0.29,-1.75,0.77,0.0,0.09,0.38,12036.0,2603.47,26.48,43.02,3.0,0.83,0.54,272.0,6.79,1.84,-90.0,54.0,347.0,-698.61,0.26,15.0,1499.54,-0.78,3.0,-4.27,23.31,-1.21,9.0,133.0,6048.0,3.0,-0.58,-1.69,3.0,15.0,-5.69,0.6,0.0,0.0,1.4,0.72,0.0,7.61,19.0,0.0,-44.3,0.27,8.0,0.3,8.0,1391.81,-322.0,0.15,-599.82,119.0,0.35,18.9,4.82,4.0,Medium
610.0,2.37,-86.33,26.0,0.11,0.21,0.1,1.02,-1.2,6767.0,-2.33,-5711.0,-5088.0,2020.0,0.23,-0.69,268.68,0.36,11.0,128.0,0.69,-85.0,-413.78,1449.5,5.0,8.0,-1.16,-5607.0,4.22,0.07,0.39,-1.2,0.73,0.24,0.17,0.05,12036.0,2907.18,32.0,47.75,5.0,0.84,0.11,1006.0,2.0,1.13,-90.0,54.0,2057.5,-321.83,0.51,14.0,2011.78,-7.5,5.0,-6.1,13.75,-0.88,8.0,1023.0,6156.0,14.0,-5.84,0.54,5.0,14.0,-7.84,0.22,0.16,0.04,1.4,0.08,0.74,3.52,2.0,0.05,345.45,1.02,17.0,-0.42,1.0,2074.85,-322.0,-0.4,-67.15,119.0,0.77,21.48,2.48,9.0,High
969.0,1.37,153.44,25.5,0.11,0.25,0.09,1.13,-0.44,6767.0,-1.89,-2488.0,-4441.0,1138.5,0.26,3.43,535.06,0.49,12.0,78.0,0.67,-77.0,-666.79,1938.0,1.0,9.0,-1.4,-3467.0,0.75,1.5,-0.03,-1.43,0.59,0.24,0.17,0.06,5971.0,1526.19,24.45,30.26,4.0,0.84,0.07,575.0,4.38,0.37,-43.0,37.0,1524.5,-515.88,0.51,3.0,1334.12,2.18,4.0,-2.97,5.93,4.44,1.0,814.0,6156.0,18.5,1.68,2.65,4.0,13.0,-3.84,-0.66,0.26,0.06,1.47,0.12,0.74,1.94,1.0,0.03,691.58,1.36,28.0,-1.79,1.0,1995.85,-132.0,0.03,118.72,69.0,0.75,14.5,2.96,14.0,Medium
2150.0,-0.06,-249.61,45.0,0.1,0.44,0.15,0.96,0.27,7457.0,-0.92,-6114.0,-4441.0,2217.5,0.22,-1.03,303.27,0.74,22.0,93.0,0.0,-94.0,221.35,4450.5,6.0,12.0,9.3,-10252.0,0.91,-0.02,-0.46,-0.89,0.59,0.0,0.17,0.19,9647.0,3312.77,34.34,56.47,15.0,0.93,0.18,1175.0,0.86,-0.22,-49.0,59.0,2088.0,171.26,0.45,2.0,2042.54,-23.96,3.0,-2.7,-0.12,-1.33,1.0,1085.0,5600.0,24.0,-18.54,2.08,4.0,7.0,-3.49,-0.41,0.39,0.07,1.47,0.15,0.0,1.42,1.0,0.05,391.99,0.57,89.0,-1.53,9.0,2869.46,-200.0,-2.86,-193.12,52.0,0.74,16.66,-0.51,31.0,High
801.0,0.44,576.93,37.0,0.07,0.23,0.13,0.68,0.96,7457.0,-1.25,-6114.0,-3816.0,1473.5,0.15,-4.43,26.01,0.24,16.0,93.0,0.0,-94.0,1671.71,1707.5,8.0,4.0,13.76,-10252.0,4.78,-1.01,-1.57,2.02,0.56,0.0,0.17,0.19,9647.0,3215.71,32.15,47.91,19.0,0.93,0.16,668.0,1.74,0.07,-49.0,59.0,791.0,1314.12,0.35,1.0,2049.52,-32.93,8.0,-4.94,0.78,-5.64,1.0,409.0,5600.0,10.0,-25.88,0.93,6.0,8.0,-6.29,-0.23,0.09,0.02,0.9,0.04,0.0,1.87,2.0,0.08,33.08,0.36,56.0,-0.85,16.0,1986.29,-200.0,-3.87,453.52,47.0,0.8,13.84,1.56,13.0,High
444.0,1.37,996.47,16.75,0.06,0.13,0.14,0.7,0.69,3505.0,-0.86,-1823.0,-337.0,629.25,0.14,1.66,15.79,0.22,8.0,49.0,0.8,-48.0,856.48,891.75,5.0,2.0,-0.87,-1821.0,1.05,-0.36,-0.25,-0.82,0.56,0.08,0.17,0.03,3269.0,757.52,14.58,12.18,4.0,0.91,0.21,299.5,7.84,1.47,-16.0,13.0,475.25,687.07,0.31,3.0,698.83,-3.9,10.0,-3.6,1.91,2.07,2.0,246.0,4299.0,4.0,-3.13,-0.99,4.0,24.0,-4.49,-0.48,0.12,0.02,0.9,0.05,0.4,4.84,1.0,0.09,19.68,0.83,12.5,-0.2,11.0,703.95,-50.0,0.19,799.37,27.0,0.84,4.94,0.97,6.0,Low
157.0,-0.01,880.75,13.0,0.09,0.25,0.17,0.84,0.15,1670.0,-1.17,-1823.0,-337.0,490.5,0.18,2.34,135.04,0.44,7.0,31.0,0.72,-24.0,388.99,327.5,9.0,2.0,-1.38,-1821.0,0.88,-2.15,0.05,-1.36,0.56,0.08,0.17,0.06,3269.0,642.27,10.69,11.87,4.0,0.91,0.2,251.0,9.22,1.32,-12.0,9.0,284.5,307.43,0.41,2.0,568.81,-2.18,4.0,-2.42,2.93,2.96,3.0,153.0,2368.0,4.5,-1.72,-0.48,4.0,20.0,-3.06,-0.24,0.23,0.05,1.26,0.1,0.4,8.08,7.0,0.03,170.87,1.41,9.0,-1.08,11.0,387.65,-50.0,-0.07,696.08,25.0,0.81,4.01,2.53,5.0,Low
134.0,0.15,917.87,12.0,0.13,0.2,0.04,1.2,0.21,588.0,1.36,129.0,-104.0,257.5,0.28,1.73,179.34,0.28,6.0,21.0,0.67,-24.0,195.97,269.0,7.0,1.0,-0.87,-581.0,1.82,-1.92,-0.48,-0.86,0.64,0.45,0.17,0.05,752.0,214.04,8.71,5.73,3.0,0.83,0.02,129.0,7.29,-0.59,-8.0,3.0,157.0,150.82,0.55,2.0,156.26,1.1,3.0,-1.9,2.82,2.25,2.0,75.0,1190.0,1.5,0.85,0.3,3.0,29.0,-2.46,-0.59,0.16,0.03,1.48,0.06,0.77,1.38,1.0,0.02,233.01,0.15,7.0,0.46,1.0,162.03,-9.0,0.43,706.42,25.0,0.73,1.5,-0.85,3.0,Low
149.0,1.74,535.1,17.0,0.12,0.37,0.16,1.2,-2.98,3197.0,-1.67,-4346.0,-1308.0,379.0,0.28,-3.36,436.84,0.32,9.0,49.0,0.0,-67.0,443.43,343.5,1.0,2.0,8.99,-5745.0,9.57,-2.07,-2.35,5.16,0.64,0.0,0.16,0.18,5885.0,1539.7,18.89,18.54,8.0,0.81,0.07,191.0,4.34,1.28,-53.0,8.0,376.0,339.5,0.53,6.0,1160.35,-4.92,4.0,-3.66,1.99,-4.39,3.0,142.0,2596.0,3.0,-3.77,6.35,3.0,11.0,-4.78,-0.9,0.12,0.03,1.48,0.06,0.0,5.24,1.0,0.04,570.56,1.66,10.0,-2.69,1.0,862.21,-64.0,-3.21,409.68,25.0,0.67,9.91,2.25,5.0,Very Low
1085.0,-0.29,882.44,31.0,0.08,0.65,0.27,0.77,0.06,3921.0,-0.68,-4346.0,-4896.0,2312.0,0.19,-3.2,662.83,1.34,16.0,52.0,0.0,-67.0,-126.29,1919.5,2.0,10.0,-1.8,-8634.0,1.5,-0.15,-0.2,-1.7,0.63,0.0,0.11,0.36,8604.0,2970.97,25.07,44.23,3.0,0.81,0.56,883.0,1.96,-0.64,-62.0,83.0,1771.5,-95.2,0.32,7.0,1660.09,6.29,3.0,0.27,3.06,-4.24,1.0,816.0,6569.0,19.0,4.74,-1.78,8.0,11.0,0.36,-0.4,0.5,0.11,1.62,0.73,0.0,2.08,1.0,0.19,879.27,0.18,37.5,-0.22,1.0,1617.29,-175.0,-0.39,665.22,141.0,0.43,22.93,-0.02,21.0,Low
1016.0,0.23,1557.03,31.0,0.09,0.8,0.28,1.04,0.16,3921.0,-0.97,-2185.0,-4896.0,1982.5,0.26,3.55,684.65,1.61,12.0,57.0,0.0,-63.0,-950.91,2077.0,2.0,10.0,-1.62,-8634.0,2.09,0.1,-0.46,-1.6,0.64,0.0,0.1,0.31,8604.0,3330.35,22.53,43.1,5.0,0.75,0.6,948.0,0.61,-0.69,-62.0,83.0,1893.0,-716.84,0.36,2.0,1508.01,13.28,4.0,2.3,3.98,4.71,3.0,975.0,6569.0,22.0,10.01,-1.66,4.0,8.0,3.05,-0.52,0.35,0.07,2.02,0.65,0.0,1.08,6.0,0.12,908.2,0.66,45.5,-0.44,6.0,1691.56,-175.0,-0.56,1173.76,141.0,0.41,21.19,0.05,23.0,Medium
1150.0,-0.12,1043.43,24.5,0.14,0.44,0.1,1.91,-0.05,2997.0,0.5,-2245.0,-4498.0,2149.0,0.45,4.16,624.42,0.57,12.0,57.0,0.0,-41.0,-839.78,2286.5,8.0,7.0,11.31,-6560.0,0.09,-0.22,-1.64,6.0,0.7,0.0,0.13,0.11,6640.0,2340.1,19.03,25.38,4.0,0.67,0.03,1061.0,-0.84,-0.33,-32.0,25.0,2381.5,-642.95,0.6,5.0,1552.4,4.25,3.0,-3.18,0.05,5.43,6.0,1169.0,4295.0,14.0,3.26,23.52,3.0,9.0,-4.16,-0.1,0.29,0.06,2.6,0.12,0.0,1.9,5.0,0.02,815.56,0.08,30.0,-4.54,5.0,1651.29,-55.0,-2.68,798.88,75.0,0.55,10.77,-0.59,15.0,Medium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956.0,1.84,-76.6,24.25,0.11,0.44,0.07,2.06,-0.18,3177.0,0.47,-5152.0,-8544.0,2210.5,0.48,3.02,204.72,0.87,13.0,105.0,0.43,-89.0,-907.7,1913.5,2.0,10.5,-1.28,-10578.0,1.21,-0.6,-0.34,-1.3,0.66,0.39,0.13,0.1,12831.0,3821.09,31.15,47.11,5.0,0.75,0.11,1244.0,2.55,0.34,-64.0,68.0,1119.75,-703.35,0.49,12.0,1639.85,6.66,9.0,-1.1,0.73,3.89,3.0,559.5,5929.0,26.25,5.16,-0.45,5.0,13.0,-1.42,1.0,0.36,0.08,2.58,0.19,1.12,2.28,9.0,0.05,264.2,-0.86,62.5,0.58,10.0,2248.07,-101.0,0.35,-59.36,150.0,0.54,21.8,1.28,31.5,Very High
1888.0,1.44,-173.96,37.75,0.09,0.97,0.18,1.38,-0.27,11564.0,0.61,-6604.0,-8544.0,4979.5,0.32,-1.04,-292.47,1.98,18.5,105.0,0.0,-141.0,299.29,4069.25,5.0,10.5,-0.16,-10578.0,0.6,-1.52,0.05,-1.64,0.67,0.0,0.14,0.27,12831.0,4796.28,37.4,56.12,9.0,0.98,0.24,2771.5,2.71,0.17,-64.0,52.0,1411.25,229.98,0.4,2.0,1612.84,-14.01,4.0,-3.39,0.47,-1.35,1.0,712.0,3017.0,20.75,-10.77,0.25,3.0,12.0,-4.41,-0.06,0.88,0.16,2.58,0.42,0.0,0.07,1.0,0.11,-380.61,0.22,65.25,-0.79,10.0,3153.79,-117.0,-0.68,-133.67,150.0,0.6,21.35,1.24,33.5,Very High
675.0,3.02,317.88,31.5,0.07,0.41,0.15,0.7,0.03,11564.0,-0.31,-6604.0,-3903.0,1726.0,0.15,-5.73,-394.84,0.33,14.0,69.0,0.0,-141.0,1554.1,1480.0,3.0,6.0,4.13,-8832.0,2.56,-2.64,1.21,5.21,0.67,0.0,0.16,0.26,8126.0,3159.05,28.79,35.73,14.0,0.98,0.1,770.0,11.39,-0.56,-56.0,49.0,859.0,1215.18,0.31,3.0,1129.2,-26.29,31.0,-2.68,0.82,-7.33,3.0,381.0,2263.0,11.0,-20.56,0.96,3.0,10.0,-3.42,-0.84,0.19,0.04,2.36,0.09,0.0,1.38,9.0,0.05,-504.96,0.72,42.0,-0.19,1.0,2244.46,-117.0,-2.37,248.56,90.0,0.75,15.39,3.61,22.0,Very High
